branch,param,pps,solan,max_tree,max_leaves,throughput_avg,pps_avg,latency_avg
quickscore,1,70000,2,60,32,27763078.831311375,64617.10629166666,892.288625
quickscore,1,100000,2,20,8,3089742.7735521,90985.87321666667,694.960675
quickscore,1,100000,2,40,32,3969211.1603247416,92308.89006666666,695.6186416666667
quickscore,1,100000,2,40,8,3554285.791864425,92308.79603333333,681.5263583333333
quickscore,1,90000,2,40,16,35341987.65720102,83077.67877500001,702.6790833333333
quickscore,1,150000,2,100,32,17486371.92823716,120308.01990833333,705.701575
quickscore,1,70000,2,100,8,27793905.031016633,64617.235916666665,889.0213083333333
quickscore,1,110000,1,40,8,7196379.138114832,101539.87375833333,658.13855
randforest,1,20000,3,10,32,0.0,53042.250125,47761.45338333333
randforest,1,40000,2,10,32,0.0,55857.89248333334,41089.29038333333
randforest,1,90000,3,20,8,0.0,91536.190975,17997.137058333334
quickscore,1,110000,3,80,32,7144645.069436392,101489.14324166666,738.332875
quickscore,1,70000,1,100,8,510.854073225,2.5817,7095.593733333333
quickscore,1,70000,2,80,32,27760961.29692786,64617.12058333334,929.1136416666667
quickscore,1,20000,2,30,16,8153976.565070008,18463.647025,999.8463
quickscore,1,30000,3,70,8,9860086.872069124,22696.542633333334,2044.417875
quickscore,1,10000,1,10,64,0.0,10665966.111891666,96.10490833333333
quickscore,1,140000,1,40,32,16823441.693907045,121536.87696666666,595.81085
quickscore,1,110000,2,30,32,7154136.236293525,101540.54420833333,632.5270916666667
randforest,1,70000,2,10,16,0.0,74716.287425,21932.62468333333
randforest,1,100000,3,10,8,0.0,68523.48996666666,18526.591266666666
quickscore,1,50000,3,30,8,19298374.7334484,45486.846216666665,874.6906333333334
randforest,1,40000,1,10,8,0.0,54444.044883333336,34642.48799166667
